Country Code,Country,Item Code,Item,Months Code,Months,Unit,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
"4","Algeria","116","Potatoes","7006","June","LCU/tonne",,,"27000.000000","",,,"20000.000000",""
"4","Algeria","116","Potatoes","7007","July","LCU/tonne",,,"27000.000000","",,,"22000.000000",""
"4","Algeria","116","Potatoes","7008","August","LCU/tonne",,,"31000.000000","",,,"24000.000000",""
"4","Algeria","116","Potatoes","7009","September","LCU/tonne",,,"32000.000000","",,,"22000.000000",""
"4","Algeria","116","Potatoes","7010","October","LCU/tonne",,,"36000.000000","",,,"25000.000000",""
"4","Algeria","116","Potatoes","7011","November","LCU/tonne",,,"39000.000000","",,,"26000.000000",""
"4","Algeria","116","Potatoes","7012","December","LCU/tonne",,,"34000.000000","",,,"29000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7001","January","LCU/tonne",,,"57000.000000","","79000.000000","","105000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7002","February","LCU/tonne",,,"60000.000000","",,,"81000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7003","March","LCU/tonne",,,"59000.000000","",,,"66000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7004","April","LCU/tonne",,,"44000.000000","",,,"55000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7005","May","LCU/tonne",,,"33000.000000","",,,"47000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7006","June","LCU/tonne",,,"26000.000000","",,,"42000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7007","July","LCU/tonne",,,"31000.000000","",,,"31000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7008","August","LCU/tonne",,,"36000.000000","",,,"40000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7009","September","LCU/tonne",,,"35000.000000","",,,"60000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7010","October","LCU/tonne",,,"35000.000000","",,,"63000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7011","November","LCU/tonne",,,"40000.000000","",,,"80000.000000",""
"4","Algeria","394","Pumpkins, squash and gourds","7012","December","LCU/tonne",,,"48000.000000","",,,"164000.000000",""
"4","Algeria","423","String beans","7001","January","LCU/tonne",,,"136000.000000","","132000.000000","",,
"4","Algeria","423","String beans","7002","February","LCU/tonne",,,"150000.000000","",,,,
"4","Algeria","423","String beans","7003","March","LCU/tonne",,,"186000.000000","",,,,
"4","Algeria","423","String beans","7004","April","LCU/tonne",,,"135000.000000","",,,,
"4","Algeria","423","String beans","7005","May","LCU/tonne",,,"87000.000000","",,,,
"4","Algeria","423","String beans","7006","June","LCU/tonne",,,"49000.000000","",,,,
"4","Algeria","423","String beans","7007","July","LCU/tonne",,,"55000.000000","",,,,
"4","Algeria","423","String beans","7008","August","LCU/tonne",,,"77000.000000","",,,,
"4","Algeria","423","String beans","7009","September","LCU/tonne",,,"85000.000000","",,,,
"4","Algeria","423","String beans","7010","October","LCU/tonne",,,"74000.000000","",,,,
"4","Algeria","423","String beans","7011","November","LCU/tonne",,,"71000.000000","",,,,
"4","Algeria","423","String beans","7012","December","LCU/tonne",,,"80000.000000","",,,,
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7001","January","LCU/tonne",,,"72500.000000","","76000.000000","","81000.000000",""
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7002","February","LCU/tonne",,,"76000.000000","",,,"82000.000000",""
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7003","March","LCU/tonne",,,"75000.000000","",,,"78500.000000",""
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7004","April","LCU/tonne",,,"73000.000000","",,,"82500.000000",""
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7011","November","LCU/tonne",,,"91500.000000","",,,"112500.000000",""
"4","Algeria","495","Tangerines, mandarins, clementines, satsumas","7012","December","LCU/tonne",,,"77500.000000","",,,"101500.000000",""
"4","Algeria","388","Tomatoes","7001","January","LCU/tonne",,,"48000.000000","","59000.000000","","58000.000000",""
"4","Algeria","388","Tomatoes","7002","February","LCU/tonne",,,"33000.000000","",,,"54000.000000",""
"4","Algeria","388","Tomatoes","7003","March","LCU/tonne",,,"32000.000000","",,,"50000.000000",""
"4","Algeria","388","Tomatoes","7004","April","LCU/tonne",,,"62000.000000","",,,"68000.000000",""
"4","Algeria","388","Tomatoes","7005","May","LCU/tonne",,,"38000.000000","",,,"54000.000000",""
"4","Algeria","388","Tomatoes","7006","June","LCU/tonne",,,"33000.000000","",,,"37000.000000",""
"4","Algeria","388","Tomatoes","7007","July","LCU/tonne",,,"30000.000000","",,,"36000.000000",""
"4","Algeria","388","Tomatoes","7008","August","LCU/tonne",,,"45000.000000","",,,"33000.000000",""
"4","Algeria","388","Tomatoes","7009","September","LCU/tonne",,,"56000.000000","",,,"30000.000000",""
"4","Algeria","388","Tomatoes","7010","October","LCU/tonne",,,"37000.000000","",,,"35000.000000",""
"4","Algeria","388","Tomatoes","7011","November","LCU/tonne",,,"36000.000000","",,,"31000.000000",""
"4","Algeria","388","Tomatoes","7012","December","LCU/tonne",,,"48000.000000","",,,"66000.000000",""
"4","Algeria","463","Vegetables, fresh nes","7001","January","LCU/tonne",,,"93000.000000","","97000.000000","",,
"4","Algeria","463","Vegetables, fresh nes","7002","February","LCU/tonne",,,"95000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7003","March","LCU/tonne",,,"107000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7004","April","LCU/tonne",,,"102000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7005","May","LCU/tonne",,,"56000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7006","June","LCU/tonne",,,"53000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7007","July","LCU/tonne",,,"64000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7008","August","LCU/tonne",,,"63000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7009","September","LCU/tonne",,,"61000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7010","October","LCU/tonne",,,"65000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7011","November","LCU/tonne",,,"84000.000000","",,,,
"4","Algeria","463","Vegetables, fresh nes","7012","December","LCU/tonne",,,"97000.000000","",,,,
"4","Algeria","420","Vegetables, leguminous nes","7001","January","LCU/tonne",,,"60000.000000","","60000.000000","","75000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7002","February","LCU/tonne",,,"50000.000000","",,,"60000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7003","March","LCU/tonne",,,"37000.000000","",,,"46000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7004","April","LCU/tonne",,,"27000.000000","",,,"36000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7005","May","LCU/tonne",,,"27000.000000","",,,"27000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7006","June","LCU/tonne",,,"35000.000000","",,,"32000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7007","July","LCU/tonne",,,,,,,"50000.000000",""
"4","Algeria","420","Vegetables, leguminous nes","7012","December","LCU/tonne",,,"59000.000000","",,,"105000.000000",""
"4","Algeria","567","Watermelons","7005","May","LCU/tonne",,,"63000.000000","",,,,
"4","Algeria","567","Watermelons","7006","June","LCU/tonne",,,"42000.000000","",,,"40000.000000",""
"4","Algeria","567","Watermelons","7007","July","LCU/tonne",,,"24000.000000","",,,"28000.000000",""
"4","Algeria","567","Watermelons","7008","August","LCU/tonne",,,"23000.000000","",,,"25000.000000",""
"4","Algeria","567","Watermelons","7009","September","LCU/tonne",,,"23000.000000","",,,"24000.000000",""
"4","Algeria","567","Watermelons","7010","October","LCU/tonne",,,"30000.000000","",,,"33000.000000",""
"4","Algeria","567","Watermelons","7011","November","LCU/tonne",,,,,,,"59000.000000",""
"53","Benin","125","Cassava","7001","January","LCU/tonne",,,"280000.000000","","230000.000000","",,
"53","Benin","125","Cassava","7002","February","LCU/tonne",,,"280000.000000","",,,,
"53","Benin","125","Cassava","7003","March","LCU/tonne",,,"280000.000000","",,,,
"53","Benin","125","Cassava","7004","April","LCU/tonne",,,"330000.000000","",,,,
"53","Benin","125","Cassava","7005","May","LCU/tonne",,,"275000.000000","",,,,
"53","Benin","125","Cassava","7006","June","LCU/tonne",,,"250000.000000","",,,,
"53","Benin","125","Cassava","7007","July","LCU/tonne",,,"250000.000000","",,,,
"53","Benin","125","Cassava","7008","August","LCU/tonne",,,"210000.000000","",,,,
"53","Benin","125","Cassava","7009","September","LCU/tonne",,,"200000.000000","",,,,
"53","Benin","125","Cassava","7010","October","LCU/tonne",,,"210000.000000","",,,,
"53","Benin","125","Cassava","7011","November","LCU/tonne",,,"225000.000000","",,,,
"53","Benin","125","Cassava","7012","December","LCU/tonne",,,"228000.000000","",,,,
"53","Benin","56","Maize","7001","January","LCU/tonne",,,"129000.000000","","152000.000000","",,
"53","Benin","56","Maize","7002","February","LCU/tonne",,,"132000.000000","",,,,
"53","Benin","56","Maize","7003","March","LCU/tonne",,,"140000.000000","",,,,
"53","Benin","56","Maize","7004","April","LCU/tonne",,,"167000.000000","",,,,
"53","Benin","56","Maize","7005","May","LCU/tonne",,,"183000.000000","",,,,
"53","Benin","56","Maize","7006","June","LCU/tonne",,,"168000.000000","",,,,
"53","Benin","56","Maize","7007","July","LCU/tonne",,,"162000.000000","",,,,
"53","Benin","56","Maize","7008","August","LCU/tonne",,,"175000.000000","",,,,
"53","Benin","56","Maize","7009","September","LCU/tonne",,,"128000.000000","",,,,
"53","Benin","56","Maize","7010","October","LCU/tonne",,,"123000.000000","",,,,
"53","Benin","56","Maize","7011","November","LCU/tonne",,,"127000.000000","",,,,
"53","Benin","56","Maize","7012","December","LCU/tonne",,,"147000.000000","",,,,
"53","Benin","430","Okra","7001","January","LCU/tonne",,,"358000.000000","","580000.000000","",,
"53","Benin","430","Okra","7002","February","LCU/tonne",,,"448000.000000","",,,,
"53","Benin","430","Okra","7003","March","LCU/tonne",,,"424000.000000","",,,,
"53","Benin","430","Okra","7004","April","LCU/tonne",,,"356000.000000","",,,,
"53","Benin","430","Okra","7005","May","LCU/tonne",,,"478000.000000","",,,,
"53","Benin","430","Okra","7006","June","LCU/tonne",,,"419000.000000","",,,,
"53","Benin","430","Okra","7007","July","LCU/tonne",,,"329000.000000","",,,,
"53","Benin","430","Okra","7008","August","LCU/tonne",,,"254000.000000","",,,,
"53","Benin","430","Okra","7009","September","LCU/tonne",,,"227000.000000","",,,,
"53","Benin","430","Okra","7010","October","LCU/tonne",,,"229000.000000","",,,,
"53","Benin","430","Okra","7011","November","LCU/tonne",,,"304000.000000","",,,,
"53","Benin","430","Okra","7012","December","LCU/tonne",,,"402000.000000","",,,,
"53","Benin","83","Sorghum","7001","January","LCU/tonne",,,"122000.000000","","181000.000000","",,
"53","Benin","83","Sorghum","7002","February","LCU/tonne",,,"126000.000000","",,,,
"53","Benin","83","Sorghum","7003","March","LCU/tonne",,,"143000.000000","",,,,
"53","Benin","83","Sorghum","7004","April","LCU/tonne",,,"159000.000000","",,,,
"53","Benin","83","Sorghum","7005","May","LCU/tonne",,,"168000.000000","",,,,
"53","Benin","83","Sorghum","7006","June","LCU/tonne",,,"173000.000000","",,,,
"53","Benin","83","Sorghum","7007","July","LCU/tonne",,,"182000.000000","",,,,
"53","Benin","83","Sorghum","7008","August","LCU/tonne",,,"190000.000000","",,,,
"53","Benin","83","Sorghum","7009","September","LCU/tonne",,,"195000.000000","",,,,
"53","Benin","83","Sorghum","7010","October","LCU/tonne",,,"198000.000000","",,,,
"53","Benin","83","Sorghum","7011","November","LCU/tonne",,,"190000.000000","",,,,
"53","Benin","83","Sorghum","7012","December","LCU/tonne",,,"153000.000000","",,,,
"53","Benin","388","Tomatoes","7001","January","LCU/tonne",,,"356000.000000","","320000.000000","",,
"53","Benin","388","Tomatoes","7002","February","LCU/tonne",,,"333000.000000","",,,,
"53","Benin","388","Tomatoes","7003","March","LCU/tonne",,,"339000.000000","",,,,
"53","Benin","388","Tomatoes","7004","April","LCU/tonne",,,"462000.000000","",,,,
"53","Benin","388","Tomatoes","7005","May","LCU/tonne",,,"746000.000000","",,,,
"53","Benin","388","Tomatoes","7006","June","LCU/tonne",,,"793000.000000","",,,,
"53","Benin","388","Tomatoes","7007","July","LCU/tonne",,,"547000.000000","",,,,
"53","Benin","388","Tomatoes","7008","August","LCU/tonne",,,"303000.000000","",,,,
"53","Benin","388","Tomatoes","7009","September","LCU/tonne",,,"238000.000000","",,,,
"53","Benin","388","Tomatoes","7010","October","LCU/tonne",,,"208000.000000","",,,,
"53","Benin","388","Tomatoes","7011","November","LCU/tonne",,,"275000.000000","",,,,
"53","Benin","388","Tomatoes","7012","December","LCU/tonne",,,"336000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7001","January","LCU/tonne",,,"295000.000000","","219000.000000","",,
"53","Benin","463","Vegetables, fresh nes","7002","February","LCU/tonne",,,"274000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7003","March","LCU/tonne",,,"223000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7004","April","LCU/tonne",,,"239000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7005","May","LCU/tonne",,,"261000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7006","June","LCU/tonne",,,"221000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7007","July","LCU/tonne",,,"222000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7008","August","LCU/tonne",,,"338000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7009","September","LCU/tonne",,,"198000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7010","October","LCU/tonne",,,"213000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7011","November","LCU/tonne",,,"173000.000000","",,,,
"53","Benin","463","Vegetables, fresh nes","7012","December","LCU/tonne",,,"209000.000000","",,,,
"53","Benin","137","Yams","7001","January","LCU/tonne",,,"165000.000000","","171000.000000","",,
"53","Benin","137","Yams","7002","February","LCU/tonne",,,"194000.000000","",,,,
"53","Benin","137","Yams","7003","March","LCU/tonne",,,"205000.000000","",,,,
"53","Benin","137","Yams","7004","April","LCU/tonne",,,"223000.000000","",,,,
"53","Benin","137","Yams","7005","May","LCU/tonne",,,"233000.000000","",,,,
"53","Benin","137","Yams","7006","June","LCU/tonne",,,"270000.000000","",,,,
"53","Benin","137","Yams","7007","July","LCU/tonne",,,"298000.000000","",,,,
"53","Benin","137","Yams","7008","August","LCU/tonne",,,"326000.000000","",,,,
"53","Benin","137","Yams","7009","September","LCU/tonne",,,"177000.000000","",,,,
"53","Benin","137","Yams","7010","October","LCU/tonne",,,"168000.000000","",,,,
"53","Benin","137","Yams","7011","November","LCU/tonne",,,"164000.000000","",,,,
"53","Benin","137","Yams","7012","December","LCU/tonne",,,"180000.000000","",,,,
"35","Cabo Verde","486","Bananas","7001","January","LCU/tonne",,,,,,,"83083.333333",""
"35","Cabo Verde","486","Bananas","7002","February","LCU/tonne",,,,,,,"112777.777778",""
"35","Cabo Verde","486","Bananas","7003","March","LCU/tonne",,,,,,,"94166.666667",""
"35","Cabo Verde","486","Bananas","7004","April","LCU/tonne",,,,,,,"91458.333333",""
"35","Cabo Verde","486","Bananas","7005","May","LCU/tonne",,,,,,,"105800.003052",""
"35","Cabo Verde","486","Bananas","7006","June","LCU/tonne",,,,,,,"67500.000000",""
"35","Cabo Verde","486","Bananas","7007","July","LCU/tonne",,,,,,,"81250.000000",""
"35","Cabo Verde","486","Bananas","7008","August","LCU/tonne",,,,,,,"78947.368421",""
"35","Cabo Verde","486","Bananas","7009","September","LCU/tonne",,,,,,,"94583.333333",""
"35","Cabo Verde","486","Bananas","7010","October","LCU/tonne",,,,,,,"83194.444444",""
"35","Cabo Verde","486","Bananas","7011","November","LCU/tonne",,,,,,,"90000.000000",""
"35","Cabo Verde","486","Bananas","7012","December","LCU/tonne",,,,,,,"88142.857143",""
"35","Cabo Verde","176","Beans, dry","7001","January","LCU/tonne",,,,,"197583.333333","","247500.000000",""
"35","Cabo Verde","176","Beans, dry","7002","February","LCU/tonne",,,,,"153333.333333","",,
